-1.3626e-05,-2.7196e-06
-9.988e-06,1.731e-05
-1.2599e-05,-4.0419e-06
1.716e-05,9.5846e-06
6.6385e-07,-2.8935e-06
-7.3404e-06,1.2572e-06
-1.6237e-06,1.9412e-07
-3.1248e-06,-1.285e-05
3.794e-06,1.1134e-05
5.4495e-07,1.9613e-05
-1.6038e-05,6.0859e-06
1.2931e-05,-6.0919e-06
-6.5659e-06,6.0671e-06
-2.2647e-06,-6.2027e-06
-1.6878e-05,2.2382e-07
1.3273e-05,-1.1606e-05
5.2051e-06,-7.3168e-06
6.7086e-06,8.0049e-06
-1.0371e-05,-4.0016e-06
1.2906e-05,-6.5473e-07
1.4094e-07,1.3934e-05
-4.5181e-06,1.0827e-05
-4.2445e-06,2.1657e-05
-1.4588e-05,1.9752e-05
-2.3894e-06,-2.0796e-06
-1.5019e-06,-6.8182e-06
-1.7731e-05,-1.6823e-05
-1.7731e-05,-4.0191e-06
9.3878e-08,1.0438e-05
2.1863e-06,-1.5916e-05
-1.9565e-05,-8.5323e-06
-4.1862e-06,-1.6556e-05
-2.6252e-06,7.0994e-06
9.9534e-06,5.0037e-06
-6.0143e-06,-1.3313e-05
6.5006e-06,-3.4331e-06
8.2751e-08,-9.6555e-06
-1.4082e-05,-3.8788e-06
8.8349e-06,5.764e-07
5.2634e-06,-1.691e-05
-1.1625e-05,-1.771e-05
-1.0885e-05,-4.828e-06
-1.1773e-05,7.7181e-06
1.0016e-05,9.4109e-06
1.2724e-05,-1.65e-06
4.1651e-06,7.5936e-06
-3.4051e-06,4.8267e-06
1.4925e-06,-2.0946e-06
-7.8566e-06,-9.861e-06
2.2972e-06,3.3613e-06
-2.4491e-06,-1.6799e-05
-9.2807e-07,-9.4913e-06
-1.2668e-05,9.4891e-08
-6.9521e-06,1.9262e-05
1.2801e-05,-2.9094e-05
8.8542e-07,-2.5041e-06
1.235e-05,-7.699e-06
2.7635e-06,2.8349e-06
-8.7999e-06,1.4467e-05
2e-05,-3.5019e-06
-1.9239e-05,-1.6972e-05
-1.4046e-06,-1.2999e-05
8.9398e-06,1.2433e-05
3.3127e-06,9.8472e-06
1.8316e-05,1.956e-05
-1.3548e-05,-1.3094e-05
-7.6633e-06,2.2919e-05
-2.3208e-05,1.6717e-06
1.5691e-06,-2.8756e-06
1.5568e-05,1.0452e-05
-8.7842e-06,2.4944e-06
-1.0391e-05,2.3549e-06
7.6968e-06,2.57e-06
-3.9438e-06,-1.2582e-05
8.7393e-07,-1.628e-05
1.5266e-06,7.0997e-06
-1.6952e-05,7.5147e-06
1.2788e-05,-1.6935e-05
7.3234e-06,1.2691e-06
2.4153e-05,1.24e-05
-4.3533e-06,1.4705e-06
7.7476e-07,-3.3866e-06
-8.214e-06,-5.6322e-06
-2.281e-06,-6.1868e-06
-7.8666e-06,-2.3164e-06
5.9868e-06,1.0816e-05
8.4071e-06,7.5421e-07
3.9754e-06,-2.7794e-05
6.0655e-06,-3.4271e-06
-1.0496e-05,4.1457e-06
3.6822e-07,-6.6229e-06
2.1952e-05,1.7865e-06
1.2458e-05,-4.9085e-06
9.0816e-06,1.1055e-06
-1.6092e-07,3.3812e-06
4.7956e-06,-6.3705e-06
-6.3478e-06,2.3897e-06
-7.6469e-06,-1.709e-06
1.1979e-05,-2.1689e-05
3.3459e-06,3.2895e-06
9.4081e-06,-5.632e-06
3.2276e-07,3.1777e-05
-4.4536e-06,-3.0685e-06
2.1427e-05,-4.1818e-06
-1.0052e-06,-3.7925e-06
-2.125e-06,6.1858e-06
-1.5509e-06,1.1615e-06
-1.3516e-05,-1.1043e-05
6.6979e-06,5.8666e-06
5.1596e-06,-9.1323e-06
-2.4765e-06,-1.6037e-05
9.5571e-06,-9.7273e-06
4.8717e-06,2.4456e-06
-6.4014e-06,-2.152e-06
-1.6824e-05,-6.9382e-07
1.9196e-05,1.3287e-05
1.7837e-05,8.7851e-06
4.8721e-06,9.8661e-06
1.2585e-05,-2.8106e-05
4.0069e-06,-9.1775e-06
-4.9455e-06,1.1347e-05
-6.7827e-07,-2.0625e-05
-6.8305e-07,2.2808e-05
-4.2571e-06,7.6601e-06
-2.4608e-06,-5.5845e-06
-4.9493e-06,-2.3999e-06
1.9747e-05,-6.2825e-06
-1.2285e-06,5.8327e-06
4.567e-06,-4.017e-06
-1.8963e-05,1.4697e-05
7.2269e-06,1.5423e-06
-6.1312e-06,-1.1881e-05
-4.6302e-07,3.8529e-07
-5.919e-06,3.2473e-06
-3.1353e-06,8.3863e-06
-1.5458e-06,3.8768e-06
5.1209e-06,-1.4652e-05
1.1533e-05,2.0387e-05
8.5823e-07,1.3445e-05
5.1332e-06,4.5342e-06
-5.4852e-06,-8.0102e-06
1.7374e-05,5.2511e-06
-4.8955e-06,-1.3767e-05
-6.6155e-06,8.3262e-06
8.7012e-06,9.0993e-06
-3.579e-07,2.4948e-05
6.7715e-07,-9.3752e-07
-1.3578e-06,-9.9161e-07
-2.8685e-06,8.3309e-06
8.2417e-06,-1.2955e-05
5.3864e-06,1.3565e-05
-1.5294e-05,-4.6496e-06
1.3009e-05,-1.2632e-05
-1.7656e-05,-1.019e-05
-3.5798e-06,2.2093e-06
3.1411e-06,-2.9795e-06
-1.5721e-05,3.0159e-06
-8.6443e-06,-7.2091e-06
1.4718e-06,7.3952e-06
4.6615e-06,-1.032e-05
7.2981e-06,8.7521e-06
2.7783e-06,1.7385e-06
-9.946e-06,-1.106e-05
-6.3876e-06,7.4269e-06
-2.0097e-06,6.4397e-07
8.5112e-06,-4.6828e-06
8.5618e-06,-2.1723e-05
-1.4796e-05,3.7726e-06
-8.887e-06,6.4766e-06
-1.2346e-05,-9.2914e-06
1.9867e-05,3.7544e-06
1.6569e-05,-2.9284e-06
-1.1867e-05,-4.9058e-06
1.6992e-05,1.3161e-05
7.204e-06,-5.7573e-06
1.0419e-05,-2.1432e-06
5.9405e-06,1.2024e-06
3.2342e-07,8.8852e-06
-8.2321e-06,-6.9729e-07
1.1919e-06,1.4463e-05
-4.843e-06,7.6971e-06
4.5909e-06,-3.3652e-06
1.0847e-05,-2.3529e-06
-5.143e-06,1.0146e-05
6.2826e-06,1.7018e-05
-2.3788e-06,-5.9803e-06
3.167e-05,1.1564e-05
-3.0396e-07,5.2076e-06
2.0101e-07,6.7877e-06
-9.9723e-07,-7.2257e-06
-5.4297e-06,-1.4068e-05
1.327e-05,-7.9439e-06
4.7625e-06,-4.2317e-06
-1.8944e-06,-4.8785e-06
2.1665e-05,-1.2872e-05
-9.0143e-06,-2.1461e-05
1.6255e-05,-1.841e-06
-4.2188e-06,1.2354e-05
-6.3003e-06,1.4194e-05
-7.7161e-06,-7.8371e-06
8.0911e-06,5.0225e-06
8.1835e-06,-1.4861e-06
-3.3094e-06,-2.3646e-05
1.0068e-05,1.5216e-05
-4.8474e-07,-5.112e-06
7.6301e-06,-3.0656e-06
5.8782e-06,-5.6656e-06
-8.0724e-06,4.6379e-06
-2.9598e-06,-1.6592e-05
-3.6051e-06,-7.8578e-06
2.9858e-06,5.7684e-06
-1.5227e-05,2.7718e-07
-3.5043e-06,2.1865e-06
-2.2862e-05,1.495e-05
-1.1984e-05,-1.828e-06
-9.1375e-06,6.5361e-06
-1.5224e-07,9.02e-06
-8.4098e-06,-5.701e-07
2.5507e-06,4.4838e-06
-2.917e-06,2.3358e-05
1.3666e-05,-1.0514e-05
-2.1759e-07,5.4654e-06
8.2251e-06,-1.0663e-06
2.9873e-06,9.4549e-06
2.3212e-06,-4.6972e-06
8.7713e-06,1.7501e-05
3.3753e-06,-1.284e-05
2.1504e-05,6.4045e-07
9.611e-06,2.1475e-06
7.8615e-06,-9.7061e-06
1.155e-05,-3.632e-06
8.5505e-06,-5.2094e-07
-1.1387e-06,1.1553e-05
8.1131e-06,-6.2414e-07
1.8517e-05,1.1172e-05
6.4474e-06,3.6922e-06
-1.8999e-06,-1.6361e-05
-4.6425e-07,2.5374e-05
7.4495e-06,9.7235e-06
-1.3851e-05,1.6551e-05
-1.7135e-05,-4.3072e-07
1.5955e-06,1.1397e-05
1.1491e-05,6.4395e-06
1.8248e-05,-1.1545e-05
-2.5751e-06,-1.1734e-05
-8.9724e-07,-5.1703e-06
-1.0704e-05,-1.5174e-05
-1.0357e-05,-6.7545e-06
-8.888e-06,6.2617e-06
8.0211e-06,6.246e-06
-2.4417e-06,6.7361e-06
4.6939e-07,1.5706e-06
1.0969e-07,2.8615e-06
3.1024e-06,2.7887e-06
-1.8055e-05,6.9854e-06
8.1311e-06,9.0494e-06
-8.2258e-06,4.3597e-06
3.242e-06,-2.7057e-06
1.2402e-05,1.1384e-05
3.9841e-06,5.0172e-06
8.4013e-06,3.4527e-06
1.1125e-05,3.8322e-06
-1.3605e-05,1.5107e-05
2.3826e-06,-4.06e-06
-4.0137e-06,-9.0483e-06
-7.9582e-06,-1.7344e-05
1.3169e-05,9.7502e-06
1.0054e-05,8.246e-06
6.632e-06,-3.2174e-06
4.0352e-06,-1.4083e-06
-9.3771e-06,1.3476e-05
-5.8525e-06,4.0218e-06
-2.3752e-06,-3.1847e-06
-4.677e-06,9.7409e-06
8.4117e-06,-3.9837e-06
-5.1919e-06,-2.45e-06
-9.631e-06,-1.505e-05
1.269e-05,1.1242e-05
1.6641e-05,-9.7624e-06
1.4673e-05,-3.4321e-06
1.7963e-06,-1.7316e-06
-4.7964e-06,-3.0953e-06
1.0596e-05,-1.3672e-06
-6.8305e-06,-4.9567e-06
-3.8343e-06,-1.4671e-05
1.2112e-05,-3.0676e-06
-1.0598e-05,-4.1216e-06
1.7221e-06,-9.1875e-06
1.5451e-05,-5.1229e-07
-1.519e-05,1.4054e-05
5.966e-06,-4.4729e-06
4.5675e-06,9.4715e-06
1.0293e-05,1.242e-05
4.9414e-07,4.3325e-06
-9.0491e-06,1.6113e-06
-7.7689e-06,-1.3937e-06
2.1927e-05,-7.1969e-06
2.8872e-06,8.6217e-07
6.5146e-06,5.1107e-06
2.1607e-06,-5.0315e-06
-6.4347e-06,-8.0151e-06
-8.2771e-06,4.1687e-06
-1.8017e-05,7.9247e-06
9.7641e-06,5.8551e-07
9.9039e-06,8.6814e-06
6.2773e-06,5.9117e-06
-7.5096e-06,-1.7629e-05
5.6085e-06,-7.0474e-07
-2.1094e-06,1.6691e-06
1.9994e-07,-7.0437e-06
2.3008e-06,9.9821e-07
4.3611e-06,1.1052e-05
-8.2009e-06,-4.8118e-06
1.2508e-06,-9.1256e-06
-1.4353e-05,-5.6644e-06
2.0193e-06,-6.2302e-06
-8.7158e-08,-5.4388e-06
-4.1009e-07,-5.7687e-06
8.2106e-06,5.1481e-07
8.4377e-06,-2.1596e-07
3.5499e-06,3.468e-06
1.3969e-05,1.0614e-05
-2.1847e-05,-2.5032e-05
3.1003e-07,1.2417e-07
2.5525e-06,5.9559e-06
-4.6991e-06,-1.7862e-06
1.3111e-05,-5.5518e-06
1.4434e-05,-3.6068e-06
2.6209e-06,-1.7448e-06
-1.6967e-05,2.0377e-05
1.3104e-05,8.3079e-06
-1.5274e-05,7.6768e-06
3.2589e-06,9.318e-06
6.4925e-07,1.6619e-06
1.053e-06,1.1614e-05
-4.674e-06,-3.1918e-06
4.0441e-06,-3.3992e-06
1.6908e-05,-8.0061e-06
5.33e-06,-1.5263e-05
-2.7156e-05,7.0895e-06
9.0648e-06,5.0927e-06
2.5081e-06,-1.1563e-05
-3.9195e-06,2.7159e-06
-4.9768e-06,2.3846e-07
9.6451e-06,6.2208e-06
-2.1408e-05,9.2715e-06
-1.3517e-05,-1.9742e-06
4.7211e-06,2.2758e-05
4.5155e-06,4.517e-06
-5.7637e-06,-8.8574e-06
-5.4497e-06,3.9586e-06
1.3856e-05,3.6864e-06
-1.4096e-05,-2.2997e-05
1.575e-05,3.9055e-06
-5.048e-06,-1.0332e-05
2.1917e-05,-7.8174e-06
-9.727e-06,-2.4823e-06
2.1411e-05,-1.3623e-05
-7.7007e-06,1.6626e-05
-9.6661e-06,4.6933e-07
2.0437e-05,-1.534e-05
1.4639e-05,3.8857e-06
9.232e-06,-4.9389e-06
-6.2045e-06,3.3613e-06
2.2824e-06,7.7682e-06
7.2306e-06,9.4046e-07
5.5153e-06,-1.1289e-05
-1.7342e-05,-6.3547e-06
1.107e-06,-1.2815e-05
7.8277e-06,1.0023e-05
-8.3421e-06,-1.2048e-05
1.3748e-05,-6.9243e-07
-8.031e-08,-3.8427e-07
8.7161e-06,-4.7335e-06
-9.2158e-06,-1.0196e-05
-1.0015e-05,9.3832e-06
-8.4672e-06,-1.4642e-05
8.1561e-06,5.7232e-06
-4.0589e-06,-2.7401e-05
-4.7934e-06,4.7299e-06
-6.9511e-06,-1.4369e-06
-4.9875e-06,-6.6648e-06
7.6874e-06,7.9454e-06
4.6418e-07,3.6424e-06
7.4349e-06,-1.6321e-05
2.5667e-06,7.1252e-06
1.7779e-05,-1.7898e-05
-4.2541e-06,5.6519e-06
-1.7486e-06,3.5633e-07
1.735e-06,-2.0659e-05
1.1334e-05,-4.7464e-06
-1.4594e-05,2.693e-06
-4.4244e-06,-6.7778e-06
-1.7744e-05,1.5805e-05
-1.0093e-05,1.2264e-06
3.2595e-06,1.7822e-06
6.8053e-06,-4.5784e-06
-1.1264e-05,5.647e-06
-1.5642e-06,1.9523e-06
1.173e-07,-2.6271e-06
3.3493e-06,-3.0936e-06
-3.5843e-06,-3.1666e-06
-6.3348e-06,-1.3507e-06
7.0944e-07,-6.6456e-06
2.8289e-06,-4.7878e-06
9.542e-06,3.5785e-06
7.5376e-06,-1.2415e-06
-1.8637e-05,4.1047e-06
2.3092e-05,-9.1764e-06
-2.3755e-05,-4.2617e-06
2.1899e-06,7.9976e-06
-5.9205e-06,-8.786e-06
4.3484e-06,4.2132e-06
4.2326e-06,6.6385e-07
-1.8256e-05,-1.7702e-06
1.379e-05,1.7755e-05
-2.3711e-06,-4.68e-06
-6.1513e-06,6.1217e-06
7.7234e-06,-3.1023e-06
-3.1935e-06,-1.9266e-05
-1.0133e-05,-2.0099e-05
4.48e-07,-1.3078e-05
-5.8127e-06,3.2548e-06
5.1342e-06,1.462e-05
-1.9688e-05,-6.0192e-06
9.6735e-06,1.3301e-05
-4.7152e-06,-5.4031e-06
2.0092e-06,-6.6955e-06
-2.2545e-06,-1.9203e-05
-1.1535e-05,1.1002e-05
-6.1314e-06,-6.4108e-06
-3.714e-06,-5.0491e-06
-5.2296e-06,-6.9555e-06
-3.0615e-06,-1.2114e-05
-6.2287e-06,3.5445e-07
5.3059e-06,2.2993e-05
-1.6554e-06,-7.3441e-06
3.0635e-06,5.3287e-06
-1.713e-05,-6.489e-06
-1.7724e-06,-2.308e-06
-2.2984e-06,-4.1056e-06
4.629e-06,1.485e-05
-4.3572e-06,-3.8245e-06
1.0229e-05,-7.5318e-06
1.0815e-05,7.3881e-06
4.3213e-06,1.6665e-05
-7.2928e-07,3.7022e-06
-1.2164e-05,1.1133e-06
-9.7339e-06,4.2741e-06
-9.3689e-06,5.7356e-06
4.1013e-06,-9.7049e-06
2.683e-06,5.2879e-06
2.6331e-06,-5.0459e-06
2.4318e-06,1.1502e-05
-1.5277e-06,4.1492e-06
-1.0146e-05,-9.6206e-06
-1.2322e-06,5.4583e-06
1.0563e-05,1.6636e-05
-3.1988e-07,-9.8822e-08
1.4052e-05,-8.9606e-06
-1.419e-05,4.8295e-06
1.1309e-05,1.0639e-06
-2.1129e-06,1.4454e-05
-1.1941e-05,5.5078e-07
-1.935e-06,3.5439e-06
7.1431e-06,-6.9244e-06
-5.2455e-06,4.9925e-06
-1.2204e-05,2.8316e-06
1.3904e-05,7.8952e-06
-9.2443e-06,-1.0458e-05
9.8037e-06,1.1157e-05
-3.495e-06,-5.1154e-06
1.2667e-06,1.7143e-05
-5.1446e-07,-9.4627e-06
-1.5831e-05,1.3374e-05
-1.712e-05,4.8069e-06
-1.4262e-05,-6.225e-06
9.5053e-06,-1.1092e-05
1.2103e-05,-4.8744e-07
-4.2174e-06,-7.3645e-06
8.0975e-06,9.2934e-06
2.9323e-06,8.6361e-07
-1.6995e-06,7.6366e-06
-1.1105e-05,1.3627e-05
-3.3893e-06,9.215e-06
1.7622e-06,1.792e-05
1.763e-05,2.081e-07
7.5867e-06,-1.1292e-05
3.1374e-06,1.024e-05
-1.5539e-05,6.6145e-06
2.4146e-06,1.5534e-05
-1.573e-05,-3.06e-06
3.7415e-07,1.326e-05
-9.4521e-06,4.4733e-06
8.0615e-06,1.7578e-05
-2.861e-07,-4.2385e-06
-6.271e-06,7.0046e-06
-5.6962e-07,-3.9671e-07
-9.1031e-06,-5.0253e-06
-3.2531e-06,-9.003e-08
-1.2784e-05,-3.1456e-05
5.5711e-07,1.3399e-06
-6.7978e-06,-2.0456e-05
-1.2854e-06,-3.198e-06
1.0889e-05,-5.07e-07
4.5575e-06,1.2188e-05
-9.9807e-06,-3.9411e-06
9.4891e-06,8.9149e-06
3.4182e-06,-2.1441e-06
2.0179e-05,1.1603e-05
-6.6179e-06,4.2217e-06
1.2008e-06,-3.4535e-06
-6.3603e-06,-1.5094e-05
3.7019e-06,6.8773e-06
2.8754e-05,7.8931e-06
-1.0471e-05,-1.0296e-05
-1.8113e-06,-6.511e-06
-2.6698e-06,-1.4575e-05
2.3753e-05,7.6412e-06
1.0976e-06,-3.5695e-06
5.8082e-06,1.7417e-05
9.7895e-06,4.715e-06
-3.4903e-06,2.1491e-06
-5.5447e-06,7.6373e-06
1.4103e-05,7.9151e-06
-1.3628e-05,2.2016e-05
-1.3975e-06,1.5074e-05
-3.3293e-06,1.7466e-05
5.3413e-06,2.3526e-05
-3.3072e-06,3.9919e-06
-7.8991e-06,-1.5522e-05
1.1552e-05,-6.6679e-06
-3.5159e-06,1.854e-05
-5.8138e-09,-6.3184e-06
-7.4073e-06,-1.3633e-05
1.7116e-05,-1.3896e-05
-7.7992e-06,-3.6369e-07
-1.1896e-06,-8.0908e-06
-1.2359e-06,7.2033e-06
8.035e-06,-6.3426e-06
2.5288e-06,1.166e-05
-1.7673e-06,-1.1051e-06
-1.1868e-05,2.0864e-05
-5.061e-06,-1.703e-05
-1.1749e-06,1.3811e-06
-3.9051e-06,4.6272e-06
1.8146e-05,-2.7013e-05
2.0256e-06,-6.8186e-06
8.4032e-07,4.5508e-06
8.679e-06,-2.1363e-05
7.1411e-06,-8.0196e-06
-1.3777e-05,8.771e-06
-3.5036e-06,-1.165e-05
6.185e-06,1.3492e-05
8.4673e-06,-7.4367e-06
-6.0195e-06,-9.46e-06
-8.1693e-06,-1.0697e-05
2.4833e-06,-1.1332e-05
1.1037e-05,-5.0038e-06
5.3579e-06,-1.59e-05
-1.5462e-05,9.7711e-07
-3.534e-06,-5.0978e-06
1.747e-05,-1.1317e-05
-4.3284e-06,6.2369e-06
4.6189e-06,-9.86e-06
2.0512e-06,2.694e-06
1.0178e-05,3.8379e-06
1.7407e-06,1.0339e-05
-3.1021e-06,-9.1292e-06
-1.0516e-05,-7.7539e-06
2.1355e-06,-7.9079e-06
-4.1848e-07,-1.471e-05
7.6017e-07,-1.541e-05
-5.5063e-06,5.9065e-06
-5.2873e-06,-4.7267e-06
-1.3797e-05,-1.7666e-05
9.3952e-06,1.1772e-05
-6.7803e-06,-4.4164e-06
-4.6104e-06,-5.7843e-06
-1.5351e-05,4.9421e-06
9.9922e-06,2.5845e-07
7.7038e-06,9.6066e-06
1.2304e-05,2.4307e-06
-2.9115e-06,4.3813e-06
1.7891e-05,-1.1422e-06
1.2467e-06,1.2589e-05
-8.2915e-06,-2.3479e-05
3.3702e-06,-1.3034e-06
1.1338e-05,1.8503e-05
-4.1136e-06,-1.1292e-05
-1.7237e-06,-2.1027e-06
1.1094e-05,-1.0919e-05
-1.3442e-05,1.3968e-05
1.3832e-05,9.489e-06
-2.6668e-06,6.6285e-06
-1.1769e-05,-5.3628e-06
-1.33e-05,-9.4432e-06
4.0699e-06,3.9774e-06
8.6736e-06,-3.6885e-06
9.5958e-06,-1.3266e-05
6.2617e-06,-1.1977e-05
2.0767e-05,7.765e-06
1.9111e-05,1.5533e-06
4.1474e-06,-3.3009e-07
2.4936e-06,8.8409e-06
1.0076e-06,-7.5857e-06
1.0269e-05,4.0004e-06
-6.478e-06,-9.9086e-06
-9.7757e-06,-2.0478e-08
1.7401e-07,1.882e-05
-8.5942e-06,-7.438e-06
-1.2117e-05,-7.782e-07
-1.8005e-05,-1.0386e-05
4.3326e-06,5.2146e-07
-9.9207e-06,4.1511e-06
-8.3929e-06,-2.2876e-05
6.434e-06,1.1971e-05
-1.4161e-05,1.8517e-06
2.7741e-07,-7.1119e-06
-3.2551e-06,9.3891e-07
1.1621e-05,-3.4748e-06
-1.2092e-05,1.4701e-05
1.5272e-06,2.3001e-06
-3.421e-06,-8.9167e-06
-8.1921e-06,5.3688e-06
-3.956e-06,-1.8981e-06
-7.9906e-06,9.1319e-06
-7.8711e-08,1.2537e-05
1.1268e-05,1.3706e-05
-1.2452e-05,2.3628e-05
-1.0064e-05,1.6975e-05
-1.5923e-05,-9.0362e-06
-1.0932e-05,-2.2289e-06
7.1331e-06,1.1435e-05
1.119e-05,-3.3748e-07
-6.5326e-06,-1.3799e-05
3.0064e-06,1.4945e-07
-1.5161e-05,1.0448e-05
7.0131e-06,-9.7067e-06
-1.2465e-05,-8.4662e-07
-1.1088e-06,-5.4603e-06
-2.386e-05,-5.87e-06
1.1318e-05,-1.0987e-05
-8.5691e-06,-6.5847e-06
-1.8916e-06,-6.0137e-06
